Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2024-07-24 00:00:00-04:00,1.2000000476837158,1.2999999523162842,0.9200000166893005,0.9599999785423279,517000,0.0,0.0
2024-07-25 00:00:00-04:00,1.055999994277954,1.0642000436782837,0.8999999761581421,0.9599999785423279,156500,0.0,0.0
2024-07-26 00:00:00-04:00,0.9700000286102295,1.0470000505447388,0.9599999785423279,1.0019999742507935,135000,0.0,0.0
2024-07-29 00:00:00-04:00,1.027999997138977,1.027999997138977,0.9599999785423279,1.0119999647140503,102500,0.0,0.0
2024-07-30 00:00:00-04:00,1.0119999647140503,1.0119999647140503,1.0119999647140503,1.0119999647140503,0,0.0,0.0
2024-07-31 00:00:00-04:00,1.0299999713897705,1.0299999713897705,0.9383999705314636,1.0219999551773071,39500,0.0,0.0
2024-08-01 00:00:00-04:00,1.0019999742507935,1.0499999523162842,0.949999988079071,1.0299999713897705,78500,0.0,0.0
2024-08-02 00:00:00-04:00,0.9739999771118164,1.027999997138977,0.9639999866485596,1.0240000486373901,16000,0.0,0.0
2024-08-05 00:00:00-04:00,0.9639999866485596,0.9860000014305115,0.8700000047683716,0.9860000014305115,12000,0.0,0.0
2024-08-06 00:00:00-04:00,1.027999997138977,1.0299999713897705,0.9850000143051147,0.9850000143051147,3500,0.0,0.0
2024-08-07 00:00:00-04:00,1.0,1.0269999504089355,0.9520000219345093,1.0146000385284424,10000,0.0,0.0
2024-08-08 00:00:00-04:00,1.0199999809265137,1.1200000047683716,1.0019999742507935,1.0108000040054321,132000,0.0,0.0
2024-08-09 00:00:00-04:00,1.1399999856948853,1.253999948501587,1.0410000085830688,1.1399999856948853,247500,0.0,0.0
2024-08-12 00:00:00-04:00,1.1799999475479126,1.1799999475479126,1.0779999494552612,1.149999976158142,10000,0.0,0.0
2024-08-13 00:00:00-04:00,1.0700000524520874,1.1277999877929688,1.0019999742507935,1.0019999742507935,42500,0.0,0.0
2024-08-14 00:00:00-04:00,1.0019999742507935,1.0535999536514282,0.9359999895095825,0.9703999757766724,31000,0.0,0.0
2024-08-15 00:00:00-04:00,0.9559999704360962,1.1080000400543213,0.8920000195503235,0.9399999976158142,118500,0.0,0.0
2024-08-16 00:00:00-04:00,0.9779999852180481,1.1338000297546387,0.9779999852180481,1.065999984741211,14500,0.0,0.0
2024-08-19 00:00:00-04:00,1.1100000143051147,1.2000000476837158,1.1100000143051147,1.1699999570846558,78500,0.0,0.0
2024-08-20 00:00:00-04:00,1.159999966621399,1.1699999570846558,1.149999976158142,1.1699999570846558,42000,0.0,0.0
2024-08-21 00:00:00-04:00,1.2580000162124634,1.2580000162124634,1.1771999597549438,1.1771999597549438,34500,0.0,0.0
2024-08-22 00:00:00-04:00,1.284000039100647,1.284000039100647,1.1720000505447388,1.1799999475479126,103000,0.0,0.0
2024-08-23 00:00:00-04:00,1.1859999895095825,1.2599999904632568,1.1799999475479126,1.2369999885559082,90500,0.0,0.0
2024-08-26 00:00:00-04:00,1.2339999675750732,1.2400000095367432,1.1699999570846558,1.2059999704360962,90000,0.0,0.0
2024-08-27 00:00:00-04:00,1.2799999713897705,1.2799999713897705,1.2000000476837158,1.2259999513626099,143000,0.0,0.0
2024-08-28 00:00:00-04:00,1.2999999523162842,1.3140000104904175,1.2020000219345093,1.2023999691009521,228500,0.0,0.0
2024-08-29 00:00:00-04:00,1.277999997138977,1.2999999523162842,1.2319999933242798,1.2599999904632568,141000,0.0,0.0
2024-08-30 00:00:00-04:00,1.2999999523162842,1.3480000495910645,1.2200000286102295,1.2200000286102295,96500,0.0,0.0
2024-09-03 00:00:00-04:00,1.2059999704360962,1.2300000190734863,1.1100000143051147,1.1100000143051147,164500,0.0,0.0
2024-09-04 00:00:00-04:00,1.1039999723434448,1.190000057220459,1.1039999723434448,1.1621999740600586,82500,0.0,0.0
2024-09-05 00:00:00-04:00,1.1674000024795532,1.2100000381469727,1.1519999504089355,1.2000000476837158,40000,0.0,0.0
2024-09-06 00:00:00-04:00,1.2400000095367432,1.2400000095367432,1.1299999952316284,1.2000000476837158,44000,0.0,0.0
2024-09-09 00:00:00-04:00,1.1799999475479126,1.2400000095367432,1.1799999475479126,1.2200000286102295,62500,0.0,0.0
2024-09-10 00:00:00-04:00,1.2480000257492065,1.2480000257492065,1.1579999923706055,1.195199966430664,151500,0.0,0.0
2024-09-11 00:00:00-04:00,1.1799999475479126,1.2419999837875366,1.1799999475479126,1.2000000476837158,78500,0.0,0.0
2024-09-12 00:00:00-04:00,1.2020000219345093,1.2400000095367432,1.2000000476837158,1.2200000286102295,87000,0.0,0.0
